numero_de_cliente,foto_mes,active_quarter,cliente_vip,internet,cliente_edad,cliente_antiguedad,mrentabilidad,mrentabilidad_annual,mcomisiones,mactivos_margen,mpasivos_margen,cproductos,tcuentas,ccuenta_corriente,mcuenta_corriente_adicional,mcuenta_corriente,ccaja_ahorro,mcaja_ahorro,mcaja_ahorro_adicional,mcaja_ahorro_dolares,cdescubierto_preacordado,mcuentas_saldo,ctarjeta_debito,ctarjeta_debito_transacciones,mautoservicio,ctarjeta_visa,ctarjeta_visa_transacciones,mtarjeta_visa_consumo,ctarjeta_master,ctarjeta_master_transacciones,mtarjeta_master_consumo,cprestamos_personales,mprestamos_personales,cprestamos_prendarios,mprestamos_prendarios,cprestamos_hipotecarios,mprestamos_hipotecarios,cplazo_fijo,mplazo_fijo_dolares,mplazo_fijo_pesos,cinversion1,minversion1_pesos,minversion1_dolares,cinversion2,minversion2,cseguro_vida,cseguro_auto,cseguro_vivienda,cseguro_accidentes_personales,ccaja_seguridad,cpayroll_trx,mpayroll,mpayroll2,cpayroll2_trx,ccuenta_debitos_automaticos,mcuenta_debitos_automaticos,ctarjeta_visa_debitos_automaticos,mttarjeta_visa_debitos_automaticos,ctarjeta_master_debitos_automaticos,mttarjeta_master_debitos_automaticos,cpagodeservicios,mpagodeservicios,cpagomiscuentas,mpagomiscuentas,ccajeros_propios_descuentos,mcajeros_propios_descuentos,ctarjeta_visa_descuentos,mtarjeta_visa_descuentos,ctarjeta_master_descuentos,mtarjeta_master_descuentos,ccomisiones_mantenimiento,mcomisiones_mantenimiento,ccomisiones_otras,mcomisiones_otras,cforex,cforex_buy,mforex_buy,cforex_sell,mforex_sell,ctransferencias_recibidas,mtransferencias_recibidas,ctransferencias_emitidas,mtransferencias_emitidas,cextraccion_autoservicio,mextraccion_autoservicio,ccheques_depositados,mcheques_depositados,ccheques_emitidos,mcheques_emitidos,ccheques_depositados_rechazados,mcheques_depositados_rechazados,ccheques_emitidos_rechazados,mcheques_emitidos_rechazados,tcallcenter,ccallcenter_transacciones,thomebanking,chomebanking_transacciones,ccajas_transacciones,ccajas_consultas,ccajas_depositos,ccajas_extracciones,ccajas_otras,catm_trx,matm,catm_trx_other,matm_other,ctrx_quarter,tmobile_app,cmobile_app_trx,Master_delinquency,Master_status,Master_mfinanciacion_limite,Master_Fvencimiento,Master_Finiciomora,Master_msaldototal,Master_msaldopesos,Master_msaldodolares,Master_mconsumospesos,Master_mconsumosdolares,Master_mlimitecompra,Master_madelantopesos,Master_madelantodolares,Master_fultimo_cierre,Master_mpagado,Master_mpagospesos,Master_mpagosdolares,Master_fechaalta,Master_mconsumototal,Master_cconsumos,Master_cadelantosefectivo,Master_mpagominimo,Visa_delinquency,Visa_status,Visa_mfinanciacion_limite,Visa_Fvencimiento,Visa_Finiciomora,Visa_msaldototal,Visa_msaldopesos,Visa_msaldodolares,Visa_mconsumospesos,Visa_mconsumosdolares,Visa_mlimitecompra,Visa_madelantopesos,Visa_madelantodolares,Visa_fultimo_cierre,Visa_mpagado,Visa_mpagospesos,Visa_mpagosdolares,Visa_fechaalta,Visa_mconsumototal,Visa_cconsumos,Visa_cadelantosefectivo,Visa_mpagominimo,clase_ternaria
29267243,202107,1,0,0,68,93,1391.94,15513.79,2091.2,-779.38,183.25,7,1,1,0,-88.03,2,4743.06,0,0,1,-909.69,1,0,0,1,5,10565.24,1,2,8844.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,479.61,3,7024.8,1,5151.65,0,0,0,0,0,0,0,0,0,0,1,2128.85,6,2091.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,52,0,1,0,0,101347.2,-517,,9812.8,9812.8,0,5151.65,0,112608,0,0,3,0,-9935.01,0,2789,5151.65,1,0,1536.63,0,0,50673.6,-517,,9115.11,10692.02,0,7024.8,0,56304,0,0,3,0,-12961.22,0,2789,7024.8,3,0,2170.05,CONTINUA
29267295,202107,1,0,0,59,326,1588.57,41685.72,2964.69,-1496.28,323.11,10,1,1,0,-498.71,2,5030.77,0,0,1,-4511.41,3,0,0,1,22,49024.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9,13081.95,0,0,0,0,0,0,0,0,0,0,0,0,1,2793.86,10,2964.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,0,0,0,0,0,0,0,0,0,88,0,1,0,0,253368,-333,,0,0,0,,,281520,,,24,0,,,7368,,,,0,0,0,506736,-60,,216100.83,253036.18,450.09,17500.97,2.45,563040,0,0,10,0,-182988,0,7618,17500.97,12,0,29536.14,CONTINUA
29267927,202107,1,0,0,50,211,2342.97,23104.35,1657.07,-124.39,709.13,8,1,1,0,0,2,51922.21,0,39695.16,1,106252.69,6,0,0,1,3,2725.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,6318.44,2,761.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1657.07,0,0,0,0,0,1,21700.5,0,0,4,21700.5,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,4,21700.5,0,0,47,0,0,0,0,459102.81,-1187,,0,0,0,,,510114.24,,,3,0,,,5045,,,,0,0,0,458010.16,-913,,2358.8,2766.87,0,761.27,0,508900.18,0,0,10,0,-10591.89,0,5312,761.27,2,0,1043.97,CONTINUA
29268328,202107,1,0,0,59,116,624.15,3042.01,460.69,71.21,68.14,7,1,1,0,-1226.93,2,7361.72,0,71.44,1,2382.7,2,0,0,1,1,4679.09,1,7,12817.93,1,42009.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,835.64,0,0,0,0,0,0,7,73369.32,0,0,0,0,0,0,0,0,6,460.69,0,0,0,0,0,2,100408.8,1,1524.9,0,0,0,0,0,0,0,0,0,0,0,0,1,56,0,0,0,0,0,0,0,0,0,65,0,1,0,0,76010.4,-1217,,59919.17,59919.17,0,10145.46,0,84456,0,0,3,0,-7038,0,614,10145.46,3,0,6381.12,0,0,101347.2,-1491,,16875.84,19795.36,0,-68.36,49.12,112608,0,0,3,0,-11260.8,0,1798,-68.36,2,0,11272.53,CONTINUA
29268644,202107,1,0,0,47,261,47102.69,452391.35,2554.25,-2862.58,40840.79,9,1,1,0,0,2,2948199.16,0,3054409.99,1,5878403.49,1,21,156415.87,1,15,93234.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07,0,0,1,0,0,2,337547.12,0,0,0,0,3,8832.59,0,0,0,0,2,3764.39,0,0,0,0,0,0,0,0,12,2554.25,0,0,0,0,0,2,348515.76,0,0,4,164220,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,4,164220,0,0,133,0,1,0,0,1396136.85,-333,,0,0,0,,,1551263.17,,,17,0,,,7368,,,,0,0,0,1402814.16,-1644,,80675.88,94632.8,0,81246.02,0,1558682.4,0,0,3,0,-139719.09,0,7864,81246.02,11,0,6991.08,CONTINUA
29269327,202107,1,0,0,44,284,-1608.6,-1688.16,3038.22,-4883.26,921.77,9,1,1,0,0,2,30543.21,0,0,1,216.14,3,1,2951.12,1,38,120355.75,1,1,1492.18,0,0,0,0,0,0,0,0,0,2,152183.21,0,0,0,0,1,0,0,0,1,94474.92,0,0,0,0,2,9979.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,3118.06,0,0,0,0,0,6,74731.83,6,60620.08,0,0,0,0,0,0,0,0,0,0,0,0,1,155,1,0,2,5,0,0,0,0,0,212,0,1,0,0,456014.89,-272,,1260.69,1260.69,0,0,0,506683.21,0,0,24,1260.69,0,0,3770,0,0,0,0,0,0,459102.81,-1034,,100036.43,117342.73,0,90667.94,0,510114.24,0,0,3,0,-104276.68,0,5550,90667.94,24,0,7776.99,CONTINUA
29269353,202107,1,0,0,46,151,2017.4,37085.08,1994.6,-0.33,19.77,4,1,1,0,-250.77,2,111.89,0,0,1,-1409.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2128.85,4,1994.6,0,0,0,0,0,1,113.19,2,578.2,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+1
29269464,202107,1,0,0,58,275,2485.72,24196.51,1036.97,164.25,1070.83,10,1,1,0,0,3,77305.22,0,0,1,64580.71,1,17,37051.44,1,5,5043.38,1,0,0,1,35190,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,56709.79,0,0,1,2827.55,4,2353.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1036.97,0,0,0,0,0,1,26644.26,0,0,5,87975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76245,2,11730,95,0,1,0,0,63342,-456,,0,0,0,,,70380,,,3,0,,,1741,,,,0,0,0,126684,-1644,,4351.15,5103.89,0,2353.64,0,140760,0,0,3,0,-5029.12,0,2742,2353.64,4,0,422.28,CONTINUA
29269677,202107,1,0,0,72,326,1249.8,5756.28,1029.82,-1024.33,1211.87,7,1,1,0,0,2,71180.58,0,1426.71,1,73651.37,2,5,10822.03,1,14,23403.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24633,0,0,0,0,3,5635.22,0,0,0,0,2,21950.33,0,0,0,0,0,0,2,501.19,8,1029.82,0,0,0,0,0,3,101170.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,0,0,0,0,0,0,0,0,0,58,0,1,0,0,799967.23,-517,,0,0,0,,,888852.48,,,3,0,,,4931,,,,0,0,0,1399942.65,-333,,19951.91,23403.59,0,8048.26,0,1555491.84,0,0,3,0,-41336.67,0,8098,8048.26,4,0,1313.76,CONTINUA
29270813,202107,1,0,0,60,326,-6136.33,18817.62,911.99,-10029.65,4020.84,9,1,1,0,0,2,256524.63,0,183015.55,1,512088.62,3,4,6399.17,1,14,92225.5,1,5,33268.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,61748.15,6,15068.04,2,4530.23,0,0,0,0,0,0,0,0,0,0,0,0,12,911.99,0,0,0,0,0,3,145415.37,3,306032.94,0,0,3,490932.33,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,106,0,1,0,0,999959.04,-333,,34371.76,34371.76,0,4530.23,0,1111065.6,0,0,17,34371.76,-34242.26,0,7709,4530.23,2,0,2955.96,0,0,1664796.67,-851,,79921.3,93747.68,0,22502.51,0,1849774.08,0,0,3,0,-120573.71,0,9392,22502.51,8,0,22826.58,CONTINUA
29271488,202107,1,0,0,85,319,27785.9,93176.02,17117.47,-622.99,9717.99,9,1,1,0,0,2,675712.74,0,88726.35,1,862724.02,2,2,52393.21,1,7,26646.64,1,1,1286.96,0,0,0,0,0,0,0,0,0,3,2452468.2,0,2,1428824.26,0,0,0,0,0,2,123292.61,0,0,2,29577.58,7,26646.64,0,0,0,0,1,48783.6,0,0,0,0,0,0,0,0,28,17117.47,0,0,0,0,0,2,123292.61,2,54597.57,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,0,0,1,0,0,0,0,0,92,0,0,0,0,304041.6,-211,,1302.41,1302.41,0,1286.96,0,337824,0,0,3,0,-1443.71,0,1622,1286.96,1,0,58.65,0,0,506736,-698,,23086.72,27080.72,0,26646.64,0,563040,0,0,10,0,-34375.19,0,8832,26646.64,7,0,1489.71,CONTINUA
29271838,202107,1,0,0,65,326,1929.12,19073.09,3052.01,-1162.77,205.49,11,1,1,0,-1526.23,3,50.55,614.48,0,1,-3095.58,1,0,0,1,14,31887.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,69.81,7,14002.8,0,0,0,0,0,0,0,0,0,0,0,0,1,2128.85,10,3052.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,47,0,0,0,0,63342,-1491,,-70.38,-70.38,0,,,70380,,,24,0,,,4722,,,,0,0,0,177357.6,-1460,,27510.77,32270.13,0,22802.63,0,197064,0,0,3,0,-22805.73,0,5126,22802.63,9,0,2850.39,CONTINUA
29273315,202107,1,0,0,63,326,23834.58,191052.7,595.88,-435.56,20246.9,9,1,1,0,0,2,1478577.99,0,143142.32,1,1741713.41,1,2,2905.95,1,4,8098.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1853525.01,0,0,0,1,0,1,192018.92,0,0,3,2860.04,2,2990.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,595.88,1,0,0,1,234.6,0,0,4,64491.97,7,32844,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,7,32844,0,0,97,0,0,0,0,3244326.56,-395,,0,0,0,,,3604807.29,,,3,0,,,3989,,,,0,0,0,1255447.82,-1126,,6987.18,8195.96,0,5713.65,0,1394992.4,0,0,3,0,-3026.62,0,3989,5713.65,3,0,563.04,CONTINUA
29273998,202107,1,0,0,61,326,5516.43,80397.63,1925.97,2233.45,827.47,7,1,1,0,-95.92,2,2542.89,0,0,1,-991.33,3,0,0,1,14,40935.3,1,2,1226.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,34211.45,2,1226.95,0,0,0,0,0,0,0,0,0,0,1,1947.36,12,1925.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,1,0,0,0,1,0,0,0,0,76,0,0,0,0,63342,-456,,9677.44,9677.44,0,1226.95,0,70380,0,0,17,774.18,-750.72,0,7601,1226.95,2,0,774.18,0,0,126684,-851,,26829.98,31471.56,0,34195.88,11.07,140760,0,0,3,0,-64515,0,10144,34195.88,13,0,0,CONTINUA
29274460,202107,1,0,0,51,326,666.46,6379.32,255.51,46.7,303.64,5,1,1,0,0,2,16399.13,0,0,0,194297.85,2,20,50095.86,0,0,0,0,0,0,2,211514.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,271593.03,0,0,7,2547.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,255.51,0,0,0,0,0,1,11730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,102,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTINUA
29276424,202107,1,0,1,46,59,3841.59,45960.21,1910.64,1645.55,0.62,6,1,1,0,-5198.97,2,0,0,0,1,-5948.83,1,0,0,1,7,14187.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2128.85,2,1910.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,28,0,0,0,0,25336.8,-1095,,0,0,0,,,28152,,,3,0,,,760,,,,0,1,0,76010.4,-1521,13,16466.4,12485,6830.08,6823.32,71.08,84456,0,0,24,2012.29,-8031.89,0,1808,6823.32,5,0,6193.44,CONTINUA
29276646,202107,1,0,0,52,296,870.47,1818.51,1480.91,-1366.52,846.11,8,1,1,0,-244.81,2,46517.54,0,0,1,64890.31,1,43,89593.91,1,13,18121.46,1,1,536.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,225987.68,0,0,3,389.56,3,1479.03,0,0,0,0,0,0,0,0,1,,0,0,0,0,18,1480.91,0,0,0,0,0,1,53958,0,0,6,41055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29325,2,11730,211,0,1,0,0,63342,-1368,,552.65,552.65,0,536.7,0,70380,0,0,10,0,0,0,2288,536.7,1,0,35.19,0,0,63342,-2068,,16228.19,19035.66,0,2528.48,4.42,70380,0,0,3,0,-28496.06,0,2330,2528.48,8,0,3061.53,CONTINUA
29276723,202107,1,0,0,55,9,-2442.12,-8959.7,751,-2568.56,-153.63,8,1,1,0,-6225.82,2,8264.88,0,0,1,17636.19,1,2,2737.28,1,6,11620.61,1,7,15728.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,66861,0,0,1,70.96,1,2589.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,751,0,0,0,0,0,0,0,1,469.2,3,12903,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,12903,0,0,69,0,1,0,0,88678.8,-1947,,15728.34,15728.34,0,0,0,98532,0,0,3,0,-16825.16,0,258,0,0,0,1055.7,0,0,88678.8,-1947,,9578.1,11235.11,0,2589.05,0,98532,0,0,3,0,-15459.35,0,258,2589.05,1,0,527.85,CONTINUA
29277081,202107,1,0,0,59,306,2741.8,31623.85,2067.75,442.28,132.36,6,1,1,0,0,2,4036.59,0,0,1,2654.6,1,2,2966.22,1,7,6202.27,1,3,2703.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1933.09,0,0,0,0,1,5267,0,0,0,0,0,0,1,2128.85,14,2067.75,0,0,0,0,0,3,22052.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,0,0,0,0,0,0,0,0,0,50,0,0,0,0,63342,-364,,2736.21,2736.21,0,2703.76,0,70380,0,0,3,0,-546.26,0,7705,2703.76,3,0,129.03,0,0,63342,-851,,5678.42,6092.18,568.6,3427.49,5.85,70380,0,0,24,6693.44,-6954.43,0,8678,3427.49,4,0,832.83,CONTINUA
29277175,202107,1,0,0,46,192,3591.44,42553.83,3513.11,-36.91,103.69,7,1,1,0,-541.38,2,1095.74,0,0,1,2018.04,3,0,0,1,2,953.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,953.64,0,0,0,0,0,0,0,0,0,0,0,0,1,3808.36,6,3513.11,0,0,0,0,0,1,3519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,456014.89,-456,,-85.38,-85.38,0,,,506683.21,,,24,0,,,5757,,,,0,0,0,458010.16,-821,,821.13,963.18,0,953.64,0,508900.18,0,0,10,0,-964.37,0,5757,953.64,2,0,46.92,CONTINUA
29278567,202107,1,0,0,44,283,-805.47,-17758.71,4210.91,-2339.7,-1936.85,14,1,1,0,0,2,38055.88,0,75.98,1,192050.17,1,1,199.41,1,19,65565.21,1,0,0,0,0,0,0,1,279556.79,0,0,0,1,244193.75,0,2,29632.16,0,1,1,1,0,1,0,0,0,0,0,6,7303.59,0,0,0,0,1,1247.63,0,0,0,0,0,0,0,0,29,4332.61,0,0,0,0,0,1,52497.61,4,74170.56,1,5865,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,1,5865,0,0,99,0,1,0,0,717333.98,-607,,0,0,0,,,797138.51,,,3,0,,,7453,,,,0,0,0,1073553.21,-941,,52391.15,61454.81,0,50731.93,0,1192862.03,0,0,10,0,-103322.98,0,7825,50731.93,10,0,6029.22,CONTINUA
29278653,202107,1,0,0,49,295,385.14,43409.43,2751.23,-1997.26,-19.87,13,1,1,0,-8254,2,52437.12,0,0,1,61786.62,1,24,88808.8,1,18,40063.18,1,8,26046.59,2,7767.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,299638.81,0,0,4,6273.72,3,2781.15,2,6972.3,0,0,2,2665.04,0,0,0,0,1,,0,0,19,2751.23,0,0,0,0,0,24,70849.2,5,54309.9,6,82110,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,1,11730,5,70380,272,0,1,0,0,202694.4,-91,,26774.62,26774.62,0,12090.53,0,225216,0,0,3,0,-33381.86,0,4301,12090.53,4,0,2404.65,0,0,202694.4,-941,,35076.7,40230.08,914.88,5662.29,9.37,225216,0,0,10,40230.08,-40297.38,0,5655,5662.29,6,0,7448.55,CONTINUA
29279088,202107,1,0,0,55,109,2764.97,16452.49,1803.99,204.59,614.66,7,1,1,0,0,2,45607.17,0,7316.17,1,39077.14,2,7,22340.37,1,5,13654.56,1,0,0,1,5488.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,469.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1947.36,8,1803.99,1,0,0,1,234.6,1,35908.82,2,37160.64,1,1173,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1173,0,0,58,0,1,0,0,31671,-1126,,0,0,0,,,35190,,,3,0,,,2916,,,,0,0,0,152020.8,-1491,,11780.41,13818.42,0,0,0,168912,0,0,3,0,-21395.82,0,2916,0,0,0,1524.9,CONTINUA
29279276,202107,1,0,0,55,287,2252.53,27311.42,427.15,-723.59,2279.75,10,1,1,0,0,2,126564.1,0,25520.99,1,148560.4,1,15,39976.03,1,7,13485.86,1,0,0,1,52719.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,163945.51,0,0,3,1588.34,3,1033.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,427.15,0,0,0,0,0,7,232312.65,0,0,11,120232.5,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,9,115540.5,2,4692,130,0,0,0,0,88678.8,-1521,,0,0,0,,,98532,,,3,0,,,5787,,,,0,0,0,202694.4,-425,,11634.86,13647.69,0,1033.23,0,225216,0,0,3,0,-4025.48,0,5787,1033.23,3,0,1219.92,CONTINUA
29279823,202107,1,0,0,48,214,14843.63,44320.69,2896.81,-305.83,10490.67,7,1,1,0,728621.95,2,1503.62,0,0,1,712781.1,1,8,28695.9,1,5,16608.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1587.52,0,0,0,0,0,0,20,104313.59,0,0,0,0,0,0,1,1947.36,8,2896.81,0,0,0,0,0,2,10945.07,15,535686.3,0,0,0,0,0,0,0,0,0,0,0,0,1,173,0,0,0,0,0,0,0,0,0,326,0,0,0,0,88678.8,-2159,,0,0,0,,,98532,,,3,0,,,2250,,,,0,0,0,152020.8,-2159,,14329.02,16807.94,0,0,0,168912,0,0,3,0,-18983.89,0,2250,0,0,0,2263.89,CONTINUA
29280292,202107,1,0,0,56,138,2268.94,34049.92,4452.77,-5400.86,3539.11,7,1,1,0,0,2,40446.38,0,22685.7,1,63475.47,2,0,0,1,35,227787.69,1,0,0,0,0,0,0,1,11397.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,59587.48,0,0,0,0,0,0,0,0,0,0,0,0,1,2128.85,8,4452.77,0,0,0,0,0,1,105570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95,0,0,0,0,0,0,0,0,0,107,0,1,0,0,126684,-913,,0,0,0,,,140760,,,3,0,,,915,,,,0,0,0,253368,-1279,,196522.72,230521.15,0,205263.64,0,281520,0,0,3,0,-124611.15,0,915,205263.64,28,0,13149.33,CONTINUA
29280480,202107,1,0,0,76,326,244.86,14115.3,92.66,-351.1,480.85,7,1,1,0,0,2,8018.9,0,158626.4,1,162921.71,2,0,0,1,12,19461.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2357809.98,0,0,0,0,0,0,0,0,0,0,0,4,7789.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,92.66,0,0,0,0,0,1,29325,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,34,0,1,0,0,63342,-364,,0,0,0,,,70380,,,10,0,,,7705,,,,0,0,0,63342,-1034,,23211.71,15501.57,11725.76,19377.25,120.71,70380,0,0,24,27900.42,-20774.61,78.55,8496,19377.25,12,0,8656.74,CONTINUA
29280890,202107,1,0,0,40,295,88.87,5481.95,83.96,1.04,3.15,4,1,1,0,-38.99,2,233.01,0,0,0,451.47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,83.96,0,0,0,0,0,1,586.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTINUA
29281095,202107,1,0,0,73,192,2102.84,24507.57,2267.93,-740.33,599.59,6,1,1,0,0,2,25384.79,0,92.99,1,3286.12,1,1,785.91,1,15,42221.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1239.4,5,13471.38,0,0,0,0,0,0,0,0,0,0,0,0,1,2128.85,8,2267.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,46,0,0,0,0,101347.2,-517,,0,0,0,,,112608,,,3,0,,,3152,,,,0,0,0,101347.2,-121,,36426.64,42728.44,0,19512.33,0,112608,0,0,3,0,-52493.55,0,5010,19512.33,7,0,3225.75,CONTINUA
29281616,202107,1,0,0,56,302,-2345.74,-30486.12,3595.29,-6428.18,1363.36,13,1,1,0,0,2,36786.48,0,657.78,1,109851.16,2,14,56240.24,1,48,81655.39,1,22,146670.1,1,19944.78,0,0,0,0,1,42546.03,0,1,105904.86,0,0,0,0,1,1,1,0,1,0,0,0,1,351.23,20,28005.45,0,0,0,0,2,9520.22,0,0,0,0,0,0,0,0,30,3629.95,1,0,0,1,211.14,4,172960.02,2,29483.95,3,17595,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,2,0,3,17595,0,0,297,0,1,0,0,712509.19,-668,,140951.33,140725.03,226.3,136264.79,2.33,791776.97,0,0,24,140964.33,-35912.32,2.35,1187,136264.79,14,0,1055.7,0,0,894646.52,-425,,67696.01,75307.94,4099.47,56955.89,39.55,994051.69,0,0,10,0,-86440.01,0,7996,56955.89,39,0,6826.86,CONTINUA
29281889,202107,1,0,0,59,279,2779.32,30193.57,1069.22,-730.06,2187.95,6,1,1,0,0,2,123711.8,0,0,1,159769.64,3,8,33838.96,1,18,44946.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,233911.36,0,0,2,3684,12,30842.8,0,0,0,0,9,99607.94,0,0,0,0,0,0,0,0,8,1069.22,0,0,0,0,0,5,216838.37,2,40074.39,0,0,0,0,0,0,0,0,0,0,0,0,1,107,0,0,0,0,0,0,0,0,0,136,0,0,0,0,765964.87,-395,,0,0,0,,,851097.26,,,3,0,,,7667,,,,0,0,0,765964.87,-303,,42836.37,47954.94,2292.11,37184.21,23.43,851097.26,0,0,3,0,-36363,0,8125,37184.21,16,0,4551.24,CONTINUA
